,nombre,categoria,seccion,descripcion,dimensiones,imagen
2573,PER26,Perchero,Dormitorio  Español  ,Perchero burro estilo español tallado oscuro,110x40x115 (cm),https://atrezzovazquez.es/admin/img_prod/PER26/PER26-1-720x540.png
2574,JAU26,Jaula,,Jaula varilla niquelada,38x38x40 (cm),https://atrezzovazquez.es/admin/img_prod/JAU26/JAU26-720x540.png
2575,MOU26,Mobiliario urbano,Calle  ,Señal de tráfico inglesa de velocidad limitada,46x1x50 (cm),https://atrezzovazquez.es/admin/img_prod/MOU26/MOU26-720x540.png
2576,CDM26,Centro de mesa,,Centro de mesa de metal con asa central,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/CDM26/CDM26-720x540.png
2577,FIG26,Figuras,Adorno  ,Figura de loza grande dinosaurio,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/FIG26/FIG26-720x540.png
2578,PLA26,Playa,Descatalogado  ,,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/PLA26/LOGOTIPO VAZQUEZ- 720x540.png
2579,REG26,Religión,Candelero  Iglesia  ,Candelero de metal forma ángel,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/REG26/REG26-720x540.png
2580,RU26,Rural,Rústico  Cantarera  ,Cantarera de 2 con faldón recortado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/RU26/RU26-720x540.png
2581,ALF27,Alfombra,Comedor  Salón  ,Alfombra nudos rameada y flores clara,240x165x1 (cm),https://atrezzovazquez.es/admin/img_prod/ALF27/ALF27-720x540.png
2582,AFC27,Alfombra de cama,Dormitorio  ,Alfombrin de cama verde con fleco crema,100x50x1 (cm),https://atrezzovazquez.es/admin/img_prod/AFC27/AFC27-720x540.png
2583,AP27,Aparador,Comedor  Español  ,Aparador español,120x57x100 (cm),https://atrezzovazquez.es/admin/img_prod/AP27/AP27-1-720x540.png
2584,ARC27,Arcon,Rústico  ,Arcón rústico pino con patas,108x47x65 (cm),https://atrezzovazquez.es/admin/img_prod/ARC27/ARC27-1-720x540.png
2585,AR27,Armario,,Armario 1 puerta y cajón,86x42x200 (cm),https://atrezzovazquez.es/admin/img_prod/AR27/AR27-1-720x540.png
2586,ATR27,Atril,,Atril pie niquelado ovalado,75x40x120 (cm),https://atrezzovazquez.es/admin/img_prod/ATR27/ATR27-1-720x540.png
2587,BAC27,Banco,Descatalogado  ,,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/BAC27/LOGOTIPO VAZQUEZ- 720x540.png
2588,BAN27,Banqueta,,Banqueta puf taizado tela gris,50x50x50 (cm),https://atrezzovazquez.es/admin/img_prod/BAN27/BAN27-1-720x540.png
2589,BA27,Baño,Lavabo  ,Lavabo ovalado sin grifo y sin pie,60x50x10 (cm),https://atrezzovazquez.es/admin/img_prod/BA27/BA27-720x540.png
2590,BAU27,Baul,Almacenaje  Viaje  ,Baúl tapa recta chaperas madera,90x43x46 (cm),https://atrezzovazquez.es/admin/img_prod/BAU27/BAU27-1-720x540.png
2591,BIO27,Biombo,Jardín  ,Biombo 3 hojas marco madera hoja esterilla,150x4x150 (cm),https://atrezzovazquez.es/admin/img_prod/BIO27/BIO27-720x540.png
2592,CA27,Cama,Dormitorio  Español  ,Cabecero de madera cuarterones,254x10x86 (cm),https://atrezzovazquez.es/admin/img_prod/CA27/CA27-720x540.png
2593,MOU27,Mobiliario urbano,,Señal de tráfico de prohibido estacionar,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MOU27/MOU27-720x540.png
2594,CO27,Cocinas,Varios cocina  ,Pila lavadero de cocina de loza,70x50x21 (cm),https://atrezzovazquez.es/admin/img_prod/CO27/CO27-720x540.png
2595,COM27,Comoda,Comodín  Dormitorio  Frances  ,Comodín francés caoba y bronces 4 cajones,75x36x100 (cm),https://atrezzovazquez.es/admin/img_prod/COM27/COM27-1-720x540.png
2596,CON27,Consola,Recibidor  ,Consola nogal 3 patas 1/2 punto,88x45x89 (cm),https://atrezzovazquez.es/admin/img_prod/CON27/CON27-1-720x540.png
2597,CU27,Cuadro,Religioso  ,Cuadro marco negro y oro fotografía arcangel,130x10x245 (cm),https://atrezzovazquez.es/admin/img_prod/CU27/CU27-720x540.png
2598,ANU27,Carteles y anuncios,Bar y cafetería  ,Cartel chapa tónica Schweppes,25x1x15 (cm),https://atrezzovazquez.es/admin/img_prod/ANU27/ANU27-720x540.png
2599,ESP27,Espejo,Dormitorio  Salón  ,Espejo de pared marco oscuro liso,90x25x75 (cm),https://atrezzovazquez.es/admin/img_prod/ESP27/ESP27-720x540.png
2600,ES27,Estanteria,Rústico  ,Estante de suelo liso nogal 3 baldas,69x18x57 (cm),https://atrezzovazquez.es/admin/img_prod/ES27/ES27-1-720x540.png
2601,EST27,Estufa,Calefaccion  ,Radiador de hierro con llave varios elementos,45x15x85 (cm),https://atrezzovazquez.es/admin/img_prod/EST27/EST27-720x540.png
2602,ESTAT27,Estatua,Religioso  ,Estatua imagen Sagrado Corazón de escayola,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ESTAT27/ESTAT27-720x540.png
2603,F27,Fichero,Despacho  ,Fichero chapa marrón 4 cajones,44x71x135 (cm),https://atrezzovazquez.es/admin/img_prod/F27/F27-1-720x540.png
2604,MUS27,Instrumentos musicales,Musica  ,Violín auténtico de madera,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/MUS27/MUS27 (INM14)-720x540.png
2605,ADO27,Adornos,Salón  ,Figura bronce pequeña perros caza,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ADO27/ADO27-720x540.png
2606,DPT27,Deporte,Descatalogado  ,Descatalogado,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/DPT27/LOGOTIPO VAZQUEZ- 720x540.png
2607,LAM27,Lámpara,Lámpara de mesa  Salón  ,Lámpara de mesa loza blanca y peana dorada,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/LAM27/LAM27-720X540.png
2608,FUM27,Artículos de fumador,Cenicero  ,Cenicero alabastro altos,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/FUM27/FUM27-720X540.png
2609,M27,Mesa,Centro  Salón  ,Mesa centro pino rectangular,100x50x47 (cm),https://atrezzovazquez.es/admin/img_prod/M27/M27-1-720x540.png
2610,BAD27,Bandejas,Menaje  ,Juego de bandejas pequeñas chapa decorada antiguas,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BAD27/BAD27-720x540.png
2611,BYC27,Atrezzo de bar y cafetería,Bar y cafetería  ,Enfría botellas antiguo plateado grande para 6 botellas,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BYC27/BYC27(BAR27-720x540).png
2612,COL27,Atrezzo colegio,Colegio  ,Cuadernos colegio de números,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/COL27/COL27-720x540.png
2613,DES27,Atrezzo despacho,Despacho  Máquinas de escribir  ,Máquina de escribir antigua Royal,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/DES27/DES27-720x540.png
2614,BEB27,Bebé,Descatalogado  ,,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/BEB27/LOGOTIPO VAZQUEZ- 720x540.png
2615,CST27,Moda y costura,Costurero  ,Costurero caoba con espejo interior,40x72x50 (cm),https://atrezzovazquez.es/admin/img_prod/CST27/CST27-1-720x540.jpg
2616,CAR27,Caja registradora,Calculadoras  Despacho  ,Calculadora eléctrica con rodillo,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/CAR27/CAR27 (DES103)-720x540.png
2617,CRI27,Cristalería,Jarras  ,Jarras cristal Duralex pequeñas colores.,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/CRI27/CRI27-720x540.png
2618,MC27,Macetero,Comedor  Frances  Salón  ,Macetero Luis XVI pintado oro 3 columnas,30x30x116 (cm),https://atrezzovazquez.es/admin/img_prod/MC27/MC27-720x540.png
2619,ME27,Mesilla,Dormitorio  ,Mesilla alta nogal tapa figurada mármol,44x31x80 (cm),https://atrezzovazquez.es/admin/img_prod/ME27/ME27-1-720x540.png
2620,VET27,Ventilador,,Ventilador de pie negro 4 pies,1x1x170 (cm),https://atrezzovazquez.es/admin/img_prod/VET27/VET27-720x540.png
2621,REL27,Reloj,Salón  ,Reloj de pared caoba columnas,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/REL27/REL27-720x540.png
2622,TEL27,Telefonía,,Contestadores automáticos,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/TEL27/TLF27-720x540.png
2623,MYN27,Maletas y neceseres de viaje,Viaje  ,Maleta fibra jaspeada gris borde claro,50x35x25 (cm),https://atrezzovazquez.es/admin/img_prod/MYN27/MYN27-720x540.png
2624,TOC27,Objetos de tocador,Tocador  ,"Juego de tocador plateado (espejo, 2 cepillos y peine)",0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/TOC27/TOC27-720x540.png
2625,JUG27,Juguetes,Juguete  ,Caballo columpio de juguete pequeño,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JUG27/JUG27-720x540.png
2626,JAR27,Jarrones y jarras,Adorno  Decoración  Salón  ,Jarrón grande Talavera bola,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JAR27/JAR27-720x540.png
2627,MYS27,Tocadiscos y altavoces,Electrónica  Musica  Sonido  ,Tocadiscos caja sapeli tapa plástico,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MYS27/MYS27-720x540.png
2628,TP27,Tapices y estandartes,Castillo  Medieval  ,Repostero tela azul con greca gris con escudo,225x0x290 (cm),https://atrezzovazquez.es/admin/img_prod/TP27/TP27-720x540.png
2629,ML27,Librería,Despacho  Inglesa  ,Librería  de despacho inglesa clara 3 puertas,185x47x177 (cm),https://atrezzovazquez.es/admin/img_prod/ML27/ML27-1-720x540.png
2630,MED27,Atrezzo medicina,Hospital  Medicina  ,Forceps antiguos de acero grandes,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MED27/MED27-720x540.png
2631,HOS27,Hospitales,Hospital  Medicina  ,Visor de radiografías marco negro,75x15x50 (cm),https://atrezzovazquez.es/admin/img_prod/HOS27/HOS27-1-720x540.png
2632,VAA27,Atrezzo vario,Hotel  ,Timbres antiguos de hotel,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/VAA27/VAA27-720x540.png
2633,RAD27,Radios,,Radio antigua caja negra 3 mandos,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/RAD27/RAD27-720x540.png
2634,SI27,Sillón,Modernista  Sillería  ,Sillón modernista claro tapizado verde,52x52x112 (cm),https://atrezzovazquez.es/admin/img_prod/SI27/SI27-1-720x540.png
2635,MV27,Muebles varios,Descatalogado  ,Descatalogado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MV27/LOGOTIPO VAZQUEZ- 720x540.png
2636,JUE27,Juego,,Caja de fichas de ajedrez,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/JUE27/JUE27-720x540.png
2637,SIL27,Silla,Modernista  Sillería  ,Silla modernista clara tapizada verde,42x39x104 (cm),https://atrezzovazquez.es/admin/img_prod/SIL27/SIL27-1-720x540.png
2638,S27,Sofá,Inglesa  Salón  Sillería  ,Sofá modernista nogal recto tapizado verde,136x50x130 (cm),https://atrezzovazquez.es/admin/img_prod/S27/S27-1-720x540.png
2639,TYV27,Televisores y vídeos,Televisor  ,"Televisión antigua caja madera Philips 14""",45x40x38 (cm),https://atrezzovazquez.es/admin/img_prod/TYV27/TYV27-720x540.png
2640,PV27,Pie de vela,Candelero  ,Candelero de mesa de metal liso,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/PV27/PV27-720x540.png
2641,VI27,Vitrina,Tienda  ,Vitrina nogal puertas correderas,125x40x217 (cm),https://atrezzovazquez.es/admin/img_prod/VI27/VI27-1-720x540.png
2642,PER27,Perchero,Recibidor  ,Perchero bajo nogal para paraguas y bastones redondo,43x43x70 (cm),https://atrezzovazquez.es/admin/img_prod/PER27/PER27-1-720x540.png
2643,MOS27,Mostrador,Tienda  ,Expositor para telas de pino,98x11x110 (cm),https://atrezzovazquez.es/admin/img_prod/MOS27/MOS27-1-720x540.png
2644,JAU27,Jaula,,Jaula de perdiz alambre verde,23x23x36 (cm),https://atrezzovazquez.es/admin/img_prod/JAU27/JAU27-720x540.png
2645,CDM27,Centro de mesa,Frances  ,Centro de mesa Luis XV metal grabado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/CDM27/CDM27-720x540.png
2646,FIG27,Figuras,Adorno  ,Figura de hierro pez,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/FIG27/FIG27-720x540.png
2647,PLA27,Playa,Camping  ,Sillón de camping reclinable con cojín dibujos,65x150x110 (cm),https://atrezzovazquez.es/admin/img_prod/PLA27/PLA27-1-720x540.png
2648,REG27,Religión,Descatalogado  ,,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/REG27/LOGOTIPO VAZQUEZ- 720x540.png
2649,RU27,Rural,Rústico  ,Medida de trigo de madera,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/RU27/RU27-1-720x540.png
2650,ALF28,Alfombra,Arabe  Comedor  Salón  ,Alfombra persa azul y crema con fleco,250x166x1 (cm),https://atrezzovazquez.es/admin/img_prod/ALF28/ALF28-1-720x540.png
2651,AFC28,Alfombra de cama,Dormitorio  ,Alfombrin de cama dibujos ocre,97x50x1 (cm),https://atrezzovazquez.es/admin/img_prod/AFC28/AFC28-720x540.png
2652,AP28,Aparador,Comedor  Valenciano  ,Aparador valenciano a juego vitrina AP29,193x57x97 (cm),https://atrezzovazquez.es/admin/img_prod/AP28/AP28-720x540.png
2653,ARC28,Arcon,Descatalogado  ,Descatalogado,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ARC28/LOGOTIPO VAZQUEZ- 720x540.png
2654,AR28,Armario,Descatalogado  ,Descatalogado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/AR28/LOGOTIPO VAZQUEZ- 720x540.png
2655,ATR28,Atril,,Atril de madera pintado imitación mármol,40x40x127 (cm),https://atrezzovazquez.es/admin/img_prod/ATR28/ATR28-1-720x540.png
2656,BAC28,Banco,,Banco patas torneadas skay corinto,130x39x47 (cm),https://atrezzovazquez.es/admin/img_prod/BAC28/BAC28-1-720x540.png
2657,BAN28,Banqueta,Salón  ,Banqueta puf tapizada skay crema,62x46x42 (cm),https://atrezzovazquez.es/admin/img_prod/BAN28/BAN28-1-720x540.png
2658,BA28,Baño,Lavabo  ,Lavabo ovalado 1 grifo sin pie,57x44x10 (cm),https://atrezzovazquez.es/admin/img_prod/BA28/BA28-720x540.png
2659,BAU28,Baul,Americano  Viaje  ,Baúl-maleta americano azul,76x47x26 (cm),https://atrezzovazquez.es/admin/img_prod/BAU28/BAU28-1-720x540.png
2660,BIO28,Biombo,Descatalogado  ,Descatalogado,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BIO28/LOGOTIPO VAZQUEZ- 720x540.png
2661,CA28,Cama,Dormitorio  Español  ,Cabecero castellano balaustres y cuarterones,93x10x106 (cm),https://atrezzovazquez.es/admin/img_prod/CA28/CA28 720x540.png
2662,CO28,Cocinas,Varios cocina  ,Pilas lavadero de cocina de loza,70x50x21 (cm),https://atrezzovazquez.es/admin/img_prod/CO28/CO28-720x540.png
2663,COM28,Comoda,Comodín  Dormitorio  Frances  ,Comodín francés ovalado caoba y bronces tapa figurada,101x53x94 (cm),https://atrezzovazquez.es/admin/img_prod/COM28/COM28-1-720x540.png
2664,CON28,Consola,Isabelino  Recibidor  ,Consola caoba Isabelina patas forma,90x42x80 (cm),https://atrezzovazquez.es/admin/img_prod/CON28/CON28-1-720x540.png
2665,CU28,Cuadro,Retratos  ,Cuadro marco ancho dorado liso óleo,222x10x200 (cm),https://atrezzovazquez.es/admin/img_prod/CU28/CU28-720x540.png
2666,ANU28,Carteles y anuncios,Tienda  ,Cartel letras relieve madera,25x5x10 (cm),https://atrezzovazquez.es/admin/img_prod/ANU28/ANU28-720x540.png
2667,ESP28,Espejo,Dormitorio  Salón  ,Espejo giratorio redondo marco caoba,85x25x70 (cm),https://atrezzovazquez.es/admin/img_prod/ESP28/ESP28-720x540.png
2668,ES28,Estanteria,Rústico  ,Estante cerrado rústico con puertas,77x17x25 (cm),https://atrezzovazquez.es/admin/img_prod/ES28/ES28-720x540.png
2669,EST28,Estufa,Calefaccion  ,Caldera de carbón individual,45x45x60 (cm),https://atrezzovazquez.es/admin/img_prod/EST28/EST28-720x540.png
2670,ESTAT28,Estatua,Religioso  ,Estatua busto Sagrado Corazón antiguo,40x26x40 (cm),https://atrezzovazquez.es/admin/img_prod/ESTAT28/ESTAT28-720x540.png
2671,F28,Fichero,Despacho  ,Fichero metálico verde 4 cajones,47x72x132 (cm),https://atrezzovazquez.es/admin/img_prod/F28/F28-1-720x540.png
2672,MUS28,Instrumentos musicales,Musica  ,Viola con su funda,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/MUS28/MUS28-720x540.png
2673,ADO28,Adornos,Salón  ,Figura bronce pequeña hombre a caballo,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ADO28/ADO28-720x540.png
2674,DPT28,Deporte,Bicicleta  Gimnasio  ,Bicicleta estática BH,53x90x105 (cm),https://atrezzovazquez.es/admin/img_prod/DPT28/DPT28-1-720x540.png
2675,LAM28,Lámpara,Lámpara de mesa  Salón  ,Lámpara de mesa loza bola naranja,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/LAM28/LAM28-720X540.png
2676,FUM28,Artículos de fumador,Cenicero  ,Ceniceros alabastro grandes,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/FUM28/FUM28-720X540.png
2677,M28,Mesa,Centro  Salón  ,Mesa centro patas torneadas nogal,95x50x50 (cm),https://atrezzovazquez.es/admin/img_prod/M28/M28-1-720x540.png
2678,BAD28,Bandejas,Menaje  ,Juego de bandejas pequeñas chapa dibujos japoneses,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BAD28/BAD28-720x540.png
2679,BYC28,Atrezzo de bar y cafetería,Bar y cafetería  ,Escanciador de vino cristal transparente,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BYC28/BYC28-720x540.png
2680,COL28,Atrezzo colegio,Colegio  ,Cuadernos colegio infantiles antiguos,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/COL28/COL28-720x540.png
2681,DES28,Atrezzo despacho,Despacho  Máquinas de escribir  ,Máquina de escribir antigua Royal,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/DES28/DES28-720x540.png
2682,BEB28,Bebé,Descatalogado  ,,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/BEB28/LOGOTIPO VAZQUEZ- 720x540.png
2683,CST28,Moda y costura,Costurero  Isabelino  ,Costurero isabelino claro con espejo interior,36x67x53 (cm),https://atrezzovazquez.es/admin/img_prod/CST28/CST28-1-720x540.png
2684,CAR28,Caja registradora,Calculadoras  Despacho  ,Calculadora eléctrica de mesa verde,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/CAR28/CAR28 (DES121)-720x540.png
2685,CRI28,Cristalería,Jarras  ,Juego cristal caramelo dibujos rayas doradaa  (jarra y 4 vasos).,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/CRI28/CRI28-720x540.png
2686,MC28,Macetero,Comedor  Inglesa  Salón  ,Macetero inglés caoba 4 columnas cuadradas,23x23x107 (cm),https://atrezzovazquez.es/admin/img_prod/MC28/MC28-1-720x540.png
2687,ME28,Mesilla,Dormitorio  Español  ,Mesilla tocinera estilo español 1 cajón,42x29x46 (cm),https://atrezzovazquez.es/admin/img_prod/ME28/ME28-1-720x540.png
2688,VET28,Ventilador,Americano  ,Ventilador de suelo americano aspas niqueladas,1x1x170 (cm),https://atrezzovazquez.es/admin/img_prod/VET28/VET28-1-720x540.png
2689,REL28,Reloj,Salón  ,Reloj de pared negro columnas,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/REL28/REL28-720x540.png
2690,TEL28,Telefonía,,Teláfonos supletorios,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/TEL28/TLF28-720x540.png
2691,MYN28,Maletas y neceseres de viaje,Viaje  ,Maleta fibra jaspeada gris correas cuero,75x55x25 (cm),https://atrezzovazquez.es/admin/img_prod/MYN28/MYN28-720x540.png
2692,TOC28,Objetos de tocador,Tocador  ,Perfumadores antiguos pequeños plateados y cristal,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/TOC28/TOC28-720x540.png
2693,JUG28,Juguetes,Juguete  ,Cabeza de caballo de peluche con palo antigua,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JUG28/JUG28-720x540.png
2694,JAR28,Jarrones y jarras,Adorno  Decoración  Salón  ,Jarrón loza cilíndrico figuras,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JAR28/JAR28-720x540.png
2695,MYS28,Tocadiscos y altavoces,Electrónica  Musica  Sonido  ,Tocadiscos negro tapa plástico,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MYS28/MYS28-720x540.png
2696,TP28,Tapices y estandartes,Castillo  Palacio  ,Repostero terciopelo crema con escudo imperial águila bicéfala,280x5x300 (cm),https://atrezzovazquez.es/admin/img_prod/TP28/TP28-720x540.png
2697,ML28,Librería,Español  Despacho  ,Librería española cabezas,150x40x175 (cm),https://atrezzovazquez.es/admin/img_prod/ML28/ML28-1-720x540.png
2698,MED28,Atrezzo medicina,Hospital  Medicina  ,Frascos de laboratorio cristal caramelo pequeños,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MED28/MED28-720x540.png
2699,HOS28,Hospitales,Hospital  Medicina  ,CARRO PORTABOTELLAS DE OXÍGENO,25x25x105 (cm),https://atrezzovazquez.es/admin/img_prod/HOS28/HOS28-720x540.png
2700,VAA28,Atrezzo vario,Descatalogado  ,DESCATALOGADO,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/VAA28/LOGOTIPO VAZQUEZ- 720x540.png
2701,RAD28,Radios,,Radio antigua mediana caja crema 2 mandos Iberia,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/RAD28/RAD28-1-720x540.png
2702,SI28,Sillón,Curvado  Sillería  ,Sillón curvado oscuro asiento tapizado,60x45x98 (cm),https://atrezzovazquez.es/admin/img_prod/SI28/SI28-1-720x540.png
2703,MV28,Muebles varios,,Mueble auxiliar caoba patas forma,75x38x78 (cm),https://atrezzovazquez.es/admin/img_prod/MV28/MV28-1-720x540.png
2704,JUE28,Juego,,Tablero de parchís,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/JUE28/JUE28-720x540.png
2705,SIL28,Silla,Curvado  Sillería  ,Silla curvada oscura asiento tapizado,39x39x94 (cm),https://atrezzovazquez.es/admin/img_prod/SIL28/SIL28 (HAY 6) 720x540.png
2706,S28,Sofá,Curvado  Salón  Sillería  ,Sofá curvado oscuro asiento tapizado,123x45x98 (cm),https://atrezzovazquez.es/admin/img_prod/S28/S28-1-720x540.png
2707,TYV28,Televisores y vídeos,Televisor  ,"Televisión caja plástico roja Elbe 18""",55x27x42 (cm),https://atrezzovazquez.es/admin/img_prod/TYV28/TYV28-720x540.png
2708,PV28,Pie de vela,Candileja  Teatro  ,Candilejas de hierro bajas con pie 3 patas,35x35x88 (cm),https://atrezzovazquez.es/admin/img_prod/PV28/PV028-2-720x540.png
2709,VI28,Vitrina,Gótico  Iglesia  ,Vitrina hornacina gótica nogal,116x42x165 (cm),https://atrezzovazquez.es/admin/img_prod/VI28/VI28-720x540.png
2710,PER28,Perchero,Americano  Despacho  Recibidor  ,Perchero de pie curvado negro,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/PER28/PER28-720x540.png
